Puzzle Pieces,Tiger Trap,spotify:track:5lLKxcnQpr3mnx22LaJttc
Lo spazio inverso,Salvatore Sciarrino,spotify:track:32T3n9jYxsHqETW4SR96Zh
Makin' Music,Gary's Gang,spotify:track:3cg24KUEp63n8FHD6X3cwa
Kid's Garden,The Brian Jonestown Massacre,spotify:track:3uutbHBkhlr02d14VkbU9D
O Amor En Paz (Once I Loved),Duke Pearson,spotify:track:1ipvFATieZMmvsUiFAPUni
Pull Me Under,Dream Theater,spotify:track:5CPXR6lDTvngxtmMZxnWmC
Soul Finger,The Bar-Kays,spotify:track:134o5xEQNC5kRUSRna6SDY
Doo Wop (That Thing),Ms. Lauryn Hill,spotify:track:41Vs28E6Es3QdxIRqDnBv1
Wings,Love Battery,spotify:track:29UsdDVWMWYGBxam040D7k
Hey Joe,Jimi Hendrix,spotify:track:3VMMmMR4IYL28n7oKHyUoD
Heroin Girl,Everclear,spotify:track:3y6aldPuiRmCzamj6pivBM
I Wonder If I Take You Home (with Full Force),Lisa Lisa & Cult Jam,spotify:track:3T2EHbivF5iEO9C9I2tDAJ
No Frills - Club Version,Taana Gardner,spotify:track:0JKOsrcrLXrEJ0ogjfMJuf
Live Wire - Single Version / Mono,Martha Reeves & The Vandellas,spotify:track:0OovrROpw3cV2HaKkz18tt
A Beautiful Morning - Single Version,The Rascals,spotify:track:3QwbKe0s8TcNclzXAXHeHy
Divine Hammer,The Breeders,spotify:track:4kHg1mwK390WCePxUeSNzb
Naturally Stoned,avante-garde,spotify:track:4fqvAq92iC1XWcP71cT7Rm
"Love Shack - 12"" Remix",The B-52's,spotify:track:5jSuplaGdY7DSZc7rrnIDL
Cursed Female,Porno for Pyros,spotify:track:3qduQ8xxlZ0dl1QyLttKPS
Between the Hammer & the Anvil,Judas Priest,spotify:track:3DfE7Ysl7H40yDbGFSuzPU
The Sparrows And The Nightingales,Wolfsheim,spotify:track:6vn9xanSr1R8r4NlWEFlUu
L'Espace au sol est redessine par d'immenses panneaux bleus,Fly Pan Am,spotify:track:1iCbWdpuCEqpL9i4cgNend
"Fingertips Pts. 1 & 2 - Live At The Regal Theater, Chicago/1962",Stevie Wonder,spotify:track:6ZDgHo9nbHT3nSetH0CcG9
Harvest Spoon,Free Kitten,spotify:track:2iRoZKICIOnNsmbbfuPxAc
Playing for Time,Madleen Kane,spotify:track:2VzDr4U6uai6zZRuWN1hdv
Down,Stone Temple Pilots,spotify:track:0Im8piS5MwtQAnpWVla5iw
Might,Archers Of Loaf,spotify:track:69i5ALBG4KwivrpEGX9oCF
Wish,Nine Inch Nails,spotify:track:0XfNjyJcb7d2ZAscVM4K7J
La mer,Charles Trenet,spotify:track:7sZSe99XSTu5KpYJEThvWr
"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",Alice In Chains,spotify:track:2yBAPa9HZj3P2szSaaj4k1
What Do You See,Cause & Effect,spotify:track:6HeEIgsH8qKxDT5z7TfCTe
Black Hole Sun,Soundgarden,spotify:track:67ZyR9O1xkr9p91Vmews3V
What Did You Learn In School Today?,Pete Seeger,spotify:track:0yku64vAg58YFYcCXxzvIg
Hot Hot Hot!!! - Extended Mix,The Cure,spotify:track:3VTV4DViAcMC9yZcpCGpk7
Only You (And You Alone),The Platters,spotify:track:0S5cs4lAkx99tGjoWS4Jtk
The Boys Are Back In Town,Thin Lizzy,spotify:track:4QEbXYWpDDWHzXNINdZlzW
Claustromania,S.T. Mikael,spotify:track:6hcTZQlmZsaGmKus021U7x
It's A Pleasure,Sheree Brown,spotify:track:7xneyw0Gk7iRErb4yWQyL9
Through The Never,Metallica,spotify:track:1pHHcGYTlIc47MQv031XF9
Corazon Espinado (feat. Mana),Santana,spotify:track:2WoqgtWEBbbBKMDN6Becs7
(Get Your Kicks On) Route 66,Nat King Cole,spotify:track:6AlmudWNrmyqohVSV7Vgib
Little Darlin',The Diamonds,spotify:track:0f7JTPN46BnWiRGb5A1fft
Stars,Hum,spotify:track:6lQE6LF3MU63Z6VyhPxaV3
Virtual Insanity,Jamiroquai,spotify:track:3FftdjWf6UjIMBGlCAhskW
Heavy,Collective Soul,spotify:track:2H460ZUwS63N9vLGEFmjZJ
Bia Bare Safar bandim,Mohammad Nouri,spotify:track:6BLIufscOwtuHJPVkla5UM
The Bomb! (These Sound Fall into My Mind) - Radio Edit,The Bucketheads,spotify:track:4OIMUs3KgUh77mjzJ8I5f9
16 Candles,Johnny Maestro,spotify:track:3Timk4Wy8wnJDCfq6O7YDW
Believe Me Never,Fastbacks,spotify:track:4ywMxN92MFpZ3mPnYR4xRE
Bombtrack,Rage Against The Machine,spotify:track:2rBHnIxbhkMGLpqmsNX91M
Slack Motherfucker,Superchunk,spotify:track:58sDeeEiRIJLOZFJvIS5od
Positive Bleeding,Urge Overkill,spotify:track:2yIwWIbWcAmOE4mHEfENp3
The Dandy Warhols' T.V. Theme Song,The Dandy Warhols,spotify:track:3jSYA3qt806ezJdVvvaklD
Memphis Emphasis,Tristeza,spotify:track:6EL1SjVXdgSYdEc2JxFbug
Tragedy,The Fleetwoods,spotify:track:7r60cjhpBJxUuU631Q5YGd
So Do I,Kenny Ball,spotify:track:4SJCft2EEBb6HK3IxuMPQM
Love And Mercy,Brian Wilson,spotify:track:0S3izfZXcQAO6uoVN9mQvn
Radio,Rancid,spotify:track:6tlRgNME7ULlY5OcvRdgYn
The Love Of A Boy,Timi Yuro,spotify:track:5y2FnGvK01cIOqGWhCN5PR
Hard To Say I'm Sorry,Az Yet,spotify:track:2OWzR8QoH7KaLtiN65v32x
Telefone (Long Distance Love Affair),Sheena Easton,spotify:track:1ubcQSjkMnrwwqGVeDJBIW
Act Like You Know,Fat Larry's Band,spotify:track:2x4InTXmXMhP9phSuYrWWc
I Have But One Heart,Al Martino,spotify:track:1bhUYCs8S2wtfUFzFExJJB
Skinny,Filter,spotify:track:6Xt4PV11t56ccd1ff8NIwj
Two Tribes - Carnage Mix,Frankie Goes To Hollywood,spotify:track:1XFmzDde6J1785StM7dfyU
Sex & Candy,Marcy Playground,spotify:track:5mkGfmJGFZpwK9nA5amOhv
Outshined,Soundgarden,spotify:track:4VwPsMcRt1HPVKIdcwY9Uj
Spiderman '79,Veruca Salt,spotify:track:0dOHmd439Y3mD8mrFBLARY
Down Home Style,Jack McDuff,spotify:track:08bHQCerRhmOZDM92IWMdI
Straighten Up And Fly Right,Nat King Cole,spotify:track:3vXRZhHnVB3Z5scbRgH1ah
I Depend On You,Two Tons Of Fun,spotify:track:6JQCT9EdDCSyInxpws2JzX
Lucille,Little Richard,spotify:track:68N3Xhe8s9SYPpEmqqpg07
I've Been Hurt,Bill Deal,spotify:track:5hSSGFK7sMyimfCFyU4Sm3
Too Hot To Stop (Part One),The Bar-Kays,spotify:track:1pZlO1V8RgQFHUKDLOPguT
Big Mouth,The Muffs,spotify:track:4bGbUyh2AkNTy9Ca7kDgki
Clumsy,Our Lady Peace,spotify:track:5IOUNrN8E37eLGdLNRr9aC
Make It Mine,The Shamen,spotify:track:0qpbT8kXNOaSZGEvY6vjpu
Breather,Chapterhouse,spotify:track:4rbKtilX985FyoAnHrzCdH
All The Small Things,blink-182,spotify:track:0lHWf385QpzpHulxt029L6
"You Dropped A Bomb On Me - Original 12"" Mix",The Gap Band,spotify:track:3hznl5e4sR3lat0JbrnprJ
Easy Street,Soul Asylum,spotify:track:7wvXLLoYgZVyfCpD4GeNwu
Transylvanian Concubine,Rasputina,spotify:track:32ld9N8e1101MHfc1vNPIV
Sweetest Thing,Gene Loves Jezebel,spotify:track:2MRRpRILBjJDKP4UOesfSu
Under A Serpent Sun,At The Gates,spotify:track:4Jg1FIbHlwoRi0olOJxtcF
Tu Amante o Tu Enemigo,Miguel Gallardo,spotify:track:2xFcw6Oo4FsrO22fj1O8SA
Slave To The Rhythm - Hot Blooded Version,Grace Jones,spotify:track:3di2SUB3jU1v5HPQCkc84L
If You Were Here,Thompson Twins,spotify:track:7q4woYj5egnMVWOJWUDHPs
Downtown Woman Nadine,Southwest F.O.B.,spotify:track:06K6iEVnTAYUPehx8Wd445
Torn,Natalie Imbruglia,spotify:track:1Jaah2tmN9Hv81A87KZ1MU
Nights In White Satin - Single Version,The Moody Blues,spotify:track:6nNFXUIBSRC7yfNZwDlYrV
Comin' After Me,Flamin' Groovies,spotify:track:656SVqB7nkE9Sn32C96DOu
Champagne From A Paper Cup,Death Cab for Cutie,spotify:track:3flm6AsfohZvcfvi1NZIpu
Roman P.,Psychic TV,spotify:track:68Q2sSxAF8DiH4rnpkglt0
Song To Make Love To,Deep Blue Something,spotify:track:3KvdCFCGDW5OinYABK8cek
Down In A Hole,Alice In Chains,spotify:track:7FRfYOql61DGDp9VPPe2qA
On Green Dolphin Street,Grant Green,spotify:track:6gqpJqDXHqu5KyLNKB3isv
Spend My Life with You,Eric BenÃÂÃÂÃÂÃÂ©t,spotify:track:58s4iqgXFzXhBndBkg2AaD
Hold Me Now,Thompson Twins,spotify:track:2L4t22pGXu9Icp6L7PHd14
I Don't Want to Wait,Paula Cole,spotify:track:5MDQNJ7SZTytJwCbWKqJDL
Candy Man - 12-Inch Mix Version,Mary Jane Girls,spotify:track:04jZSDnSAq2d8R4E41Dzqu
Papa Was A Rollin' Stone,The Temptations,spotify:track:6MwEqdLoCslkioiDnY6uV6
Amphetamine,Everclear,spotify:track:57a2a5vsEqnZsjcwMuo6Vo
Spokane Motel Blues - Single Version,Tom T. Hall,spotify:track:2eaAfZDqJGtABRhcxBpM7B
Speedy Gonzales,Pat Boone,spotify:track:4Wssme6tjko8IdxdDyXGJm
Surrender Your Love (feat. John Reid) - MK Radio Edit,Nightcrawlers,spotify:track:6ydsGIVXGqo4kXvgASZjbz
My Foolish Friend - Extended Mix,Talk Talk,spotify:track:2EM43Hy2tP1v9qntNgHEuy
SÃÂÃÂÃÂÃÂ³ DelÃÂÃÂÃÂÃÂ­rio,Telex,spotify:track:1zetLoypLbx6hWYcrR9BaO
Evangeline,Cocteau Twins,spotify:track:37oqhUQMmKVR07fV8bFkEI
Guilty - New Version,Classix Nouveaux,spotify:track:2V5ddtN43HnpMtXqvXAkEU
That's All I Need To Know,Sam Cooke,spotify:track:5wefrPCNHQooEtGdcVBy2K
En avril ÃÂÃÂÃÂÃÂ  Paris,Charles Trenet,spotify:track:69wlvWhR1yB5riAQyvLZ88
Get Up I Feel Like Being Like A Sex Machine - Pts. 1 & 2,James Brown,spotify:track:6hpmTwgNCz81H2bFEREx29
Black Hole Sun,Soundgarden,spotify:track:2EoOZnxNgtmZaD8uUmz2nD
Water's Edge,Seven Mary Three,spotify:track:0pvmUroOxa5sBu9wINCbI9
Feel My Love Tonight,Stacy Lattisaw,spotify:track:1Z0yAmV2YUHjoWQ3JmlMWi
So Different,Kinky Foxx,spotify:track:0F2ltspyn8RmgvPzXZRZVy
"You Used To Hold Me So Tight - Original 12"" Mix",Thelma Houston,spotify:track:6Ou5uQbgLN9oseTcDayK42
The Windmills Of Your Mind,Dusty Springfield,spotify:track:2Sb7IP9YDhqUKhrGhJl3ED
Airplane Rider,Air Miami,spotify:track:0utiGqPkLRWIKLdllrHkDH
Junior Citizen,Poster Children,spotify:track:5A4Fm34uwC5o71CwEyzZ6v
My Name Is Jonas,Weezer,spotify:track:4nzyOwogJuWn1s6QuGFZ6w
King of Carrot Flowers Pt. 1,Neutral Milk Hotel,spotify:track:17Nowmq4iF2rkbd1rAe1Vt
Let's Get Rocked,Def Leppard,spotify:track:74fwEVZtBveVqNuuvYKRNN
Alone,Downface,spotify:track:26C4dNjoAxFk6PhZGeuyGO
"Funky Pullett - Live At The It Club, Los Angeles, CA/1970",Gene Harris & The Three Sounds,spotify:track:2bZE4AfbPLP3GzyEqfE8wc
Third Eye,TOOL,spotify:track:2Dqg2mRbfIVKhBZleNrgmH
Morning Sunshine,The Idle Race,spotify:track:6Nny1WrFpBvhgbqHhI4j0W
Rollerkoaster,Railroad Jerk,spotify:track:1jD8kIqm3ztLjfqRPdEVpF
Alligator Bogaloo - Live,Lou Donaldson,spotify:track:3dqVux5eBVhi72AsQupGGV
Mon ami le BrÃÂÃÂÃÂÃÂ©silien,Billy Nencioli,spotify:track:0ZcddngGjEGcminHS2pFhN
The Next Episode,Dr. Dre,spotify:track:2eknDuc5IeulN0hnwEZsjF
Feasting on the Blood of the Insane,Six Feet Under,spotify:track:53I5E1K1L0juUgg3LXZp7T
Good Golly Miss Molly,Little Richard,spotify:track:1s1kY9duH0g4jKHrxxjTkX
Cure,Metallica,spotify:track:7nCbY78AePDycLhcFgKDIA
Walk On the Ocean,Toad The Wet Sprocket,spotify:track:2JAECj9kBYQHb8AqJ2rsxt
Don't You Want My Love,Nicole,spotify:track:49nOHKwwDCwJedwecPVzwz
(I Just) Died In Your Arms,Cutting Crew,spotify:track:0YPXkQthLWrhNGoKTbwCJ8
Need You Around,Smoking Popes,spotify:track:0skxqaapKhdZ2BW5H1Umxh
Sincerely,The Moonglows,spotify:track:7oPG2EgYDp8nuVO4FTbUgO
Contaigious,The Strikers,spotify:track:1Dm163naO9giWajZvrZou6
Sweet Leilani,Arthur Lyman,spotify:track:3NJnPE6wHAfnM85PVr1Umk
Distance Equals Rate Times Time,Pixies,spotify:track:6NLXWsJoQShW2OSxAMaSPU
I Choose You,Willie Hutch,spotify:track:6GEq2FrZksbrO3otMV9ZDh
Interzone,Psychic TV,spotify:track:55zW2QCuVOslK8DxUCU2n4
You Can't Run from Love,Maxine Singleton,spotify:track:4VWLhIzd6gn1J9FTyjaOz0
Let's Do It,Della Reese,spotify:track:3PehbtMTHBE2JkuV8d143T
Release The Bats,The Birthday Party,spotify:track:1KvHUUhxMMgIllDqkOig92
Stone the Crow,DOWN,spotify:track:7DuRbuweGD2cpGN74cpPAF
Roll on Babe,Ronnie Lane & Slim Chance,spotify:track:1OzhRpXrFUFPsjs6SDmemU
Over The Rainbow,Lou Donaldson,spotify:track:08lUeu1CxXvAoaKkemoEk8
I Alone,Live,spotify:track:3LpnzPxkMI6XS4JCbhNeek
Ain't Nothin But A Houseparty,The Showstoppers,spotify:track:64JXjk4JU0WG7BJwQTSga4
The Hop,A Tribe Called Quest,spotify:track:7f1UEGMBMuXfLBP5XANfrW
What It's Like,Everlast,spotify:track:7pMVB2oz4Q4SlfTvvevNro
Do You Want to Know a Secret?,Billy J. Kramer,spotify:track:1Soa6kimbhHpUhKNXAAE6P
"Every Time I Close My Eyes (with Mariah Carey, Kenny G & Sheila E.)",Babyface,spotify:track:2ezqQeBiC72gwMJoO4w1hA
Nosferatu Man,Slint,spotify:track:6GAXCHVUI8qs39OIOmhWBb
Don't Make Me Wait,NYC Peech Boys,spotify:track:2XtQSMq3dIcyGycCYFrRKV
Gooden's Corner,Grant Green,spotify:track:6kE2cZTzVbgVqHggrWsJsB
The Closer I Get to You,Roberta Flack,spotify:track:44jdxE3S8EX1lOAxV9vQbZ
Baby Come Back,Player,spotify:track:2bwYGPDCC31QTdFca1mQRh
Come Make It Feel Good - Tee's Mix,Somethin' Special,spotify:track:4puMf9AYOlABGB6Bdag7G1
My Funny Valentine,Anita Baker,spotify:track:5nAIQ6Myk5ZopfjWQ5bx6P
"Mercy, Mercy, Mercy",Marlena Shaw,spotify:track:7Ioe6CX5dGu1Fcj1uUDRY1
Last Night a D.J. Saved My Life,Indeep,spotify:track:6NSqiyQWIyZLouviktad9X
That One,Guzzard,spotify:track:5FDdBjFB6G7tRlNvAhheUo
Since I Found My Baby,Cornelius Brothers & Sister Rose,spotify:track:7ioli04BC5rpLV8Eovt4Rb
Cantaloop (Flip Fantasia),Us3,spotify:track:2AnTuxahfcAS7dGxGZnihY
Kashmir,London Philharmonic Orchestra,spotify:track:0RAAhCIiRbp9epfXITJQLv
The Visit (She Was Here),The Cyrkle,spotify:track:5dIcC2RTD2BOHTC1F0jrIN
One,Creed,spotify:track:35GwlKlVXgFCMF5uTp5r7P
Nearly Lost You,Screaming Trees,spotify:track:7qzFXUvBk7lELXuxVREypV
Freak On a Leash,Korn,spotify:track:7B9S4RiRczdw1B9ddjpFe8
These Arms of Mine,Otis Redding,spotify:track:1PXMeiIRNZnj4jj77DPwKz
Watchmaker,Excuse 17,spotify:track:6N1VZL8KK4HV7EH1BuCoTv
Peepin' - Live,Lou Donaldson,spotify:track:2DbDHHOh1C8wZRUDQhS9s0
Love Itch,Roshelle Fleming,spotify:track:1cFrT0fB3AHn7H0hjkDAZC
When the Sun Hits,Slowdive,spotify:track:0oxYB9GoOIDrdzniNdKC44
Sad But True,Metallica,spotify:track:5pQYjzkALsgYOcFTC8DMmU
Part Of Me,TOOL,spotify:track:2iL5ns7JhMGFSGpfQ3HQ6k
Poppies,Marcy Playground,spotify:track:2U4FtN8jDqDKSzGpVC1iLf
End Of The World,Aphrodite's Child,spotify:track:5VxtGuqulvpvb1DymW350L
It's My Thing (You Can't Tell Me Who To Sock It To),Marva Whitney,spotify:track:4svQ1clOSvlI7pz0yF7p02
Stray,Lush,spotify:track:5bwJQCgLvc9XmkmyYDOnnS
Back To Life (However Do You Want Me) - One World Remix,Soul II Soul,spotify:track:41k3TdCIcig3faspsOEtt9
God Gave Rock 'N' Roll To You II,KISS,spotify:track:1jJenVEjsXClGR4n4vJkMu
Once,Pearl Jam,spotify:track:71bYEROSTB7Ca8g6PbQKV1
You Can't Be Funky,Bush Tetras,spotify:track:276CeAkKbpAqhm71knz3Gd
In The Still of the Night,The Five Satins,spotify:track:0GVvRmCoiLkhxJvlZy9bLk
Candela,Buena Vista Social Club,spotify:track:5FEbJEYluldTJNZOeAahlC
Perfect Four,Pond,spotify:track:3DZlBFyuIE4eCSh9ccoud4
The Tears Of A Clown,Smokey Robinson & The Miracles,spotify:track:43EnnDLiVJfFEN7Xlpyh93
Goin' Back,Dusty Springfield,spotify:track:4QGr9ZnXUyX2zvWV92CIsw
Wouldn't Change A Thing,Deep Blue Something,spotify:track:7vPrXy4pLzFjMT3XHIbExD
Madman's Honey - The A List Version,Wire,spotify:track:7Cd74dHW4x6Tv1f2dZgQon
"Baby, Now That I Found You",The Foundations,spotify:track:0Z4SFts7Vr5fawgauVuZK2
Oh Sherrie,Steve Perry,spotify:track:3wqoAzrr5htxSZ7KzxhLHg
Nice 'n' Easy,Nancy Sinatra,spotify:track:1dpEW7x07eW0xj2cOz6ZBG
Someday We'll All Be Free,Donny Hathaway,spotify:track:5J5rzvpYAQHlELldedLT9X
I Can Love You Like That,All-4-One,spotify:track:70d8omRI2p7qesFOiy55Ro
All Along the Watchtower,Jimi Hendrix,spotify:track:7xdLNxZCtY68x5MAOBEmBq
Inside People,The Freeborne,spotify:track:4LM1rEDNzLF6Ibe1K9h0Cn
Black Hole Sun,Soundgarden,spotify:track:7fURZRPkB2S70sYR1naKTK
Dancin' Shoes,The Murder City Devils,spotify:track:0fIPb46laKYgASy0uEGl4u
Little Miss Can't Be Wrong,Spin Doctors,spotify:track:4mFIxFJg3Di1OIyVs7mcYh
Rama Lama Fa Fa Fa,MC5,spotify:track:1oW0vq6OLqWnL1GlR8PaWe
I'm Lost Without You Here,Rocketship,spotify:track:6RUUrq7KSOnLIdovHpAbkf
Til I Hear It From You,Gin Blossoms,spotify:track:59IMJ1XHmOXRFE072RQafl
Floorboard Shake,The Delta 72,spotify:track:51SMSeZi6TUlJZvyH36TDE
"The Good, The Bad and The Ugly",Hugo Montenegro & His Orchestra,spotify:track:5c3SBfvWYFtf5FQiNkg6FV
The Sea,Morcheeba,spotify:track:7MRI6ZNv3neLVYy2kQ91nQ
"How Come, How Long (feat. Stevie Wonder)",Babyface,spotify:track:6kTakcO9wwXh8tEqmJSV8h
Careless Whisper,George Michael,spotify:track:4jDmJ51x1o9NZB5Nxxc7gY
Kill You If You Want Me To,Caustic Resin,spotify:track:5wY1IrMl6xH5vd0c7DqPbU
If I Say Yes,Five Star,spotify:track:7ajCddd4v6rYvmixeVIklF
Significas Todo Para Mi,Alberto Vazquez,spotify:track:5H4ro3Egc2eoQWgiPyJpul
Victory,PJ Harvey,spotify:track:4hODzJHI7vbGQIBrrO1ICj
The Kids Are Insane,Urge Overkill,spotify:track:7c90NWIfzYB2T2pIyGlLxn
Take Some Time,Sparque,spotify:track:38Cb1yZUbZSlXqqfS5xies
Stop,Jane's Addiction,spotify:track:7F0dwqgKzlaIRrngChBRAc
El Scorcho,Weezer,spotify:track:3g2gQMeeQAEPztiQKMlGSl
Big City,Merle Haggard,spotify:track:4BNuX53RTmoClp7NCtYI3W
Wait and Bleed,Slipknot,spotify:track:15DLl1r2zi07Ssq5RT1yT0
Only When I Sleep,The Corrs,spotify:track:36DztiNpSIH5ZHTwmqthHW
Do You Love Me,The Contours,spotify:track:41FRsZNXpsBkJ46BxyC20m
Human Interest,Drive Like Jehu,spotify:track:6UPSQEjfyJZH15stpfqmKW
Popular,Nada Surf,spotify:track:48sJGpBLqQTs0sZ2ImHJof
The Void,Daniel Ash,spotify:track:6GN9GxTSq02OWtiv1tTz30
Please Don't Touch,Johnny Kidd & The Pirates,spotify:track:5zjYbVucw9cHYVl2IIpYH0
The Clairvoyant - Live,Iron Maiden,spotify:track:3t2RT0l53O21bfKeybyKin
Fire Water Burn,Bloodhound Gang,spotify:track:7FkyQsWH9mmxoYLCNj4f8y
Rape Me,Nirvana,spotify:track:3R7tzaJr0HWIUMmOkg4rN0
Gett Off,Prince,spotify:track:0wFkjAM4VVoepQdYB6kl4U
The Sadness Of Sex (Part 1),The Orchids,spotify:track:6nvk4TifRfBxbUUfDEC0qK
Dogs Of Lust,The The,spotify:track:4iiZguRzsPF0y4kfoMbBlD
Mystic Brew,Ronnie Foster,spotify:track:3NQi07SXRVAjLTkxhOkk2N
Sabbra Cadabra,Metallica,spotify:track:3x5fhDgXesy3AJMiSweK5L
Bodyshakin' - Radio Mix,911,spotify:track:2tCrepYvlN3u0XUjDexGx2
What Is This Thing Called Love?,Grant Green,spotify:track:21bKSKloPGSeTgCaF0XgOA
To The Aisle,The Five Satins,spotify:track:6bUxUfFjJzFFbr2pGS5UBM
Evil Woman,Spooky Tooth,spotify:track:1sZ12i8B4Ml51kzpL1dcYV
Fast And Frightening,L7,spotify:track:7uBXMQTKxqV0Hj1chgZ16i
Shot in the Night,Paul Parker,spotify:track:1b3kI206wj4EvGLSOdVCQ7
Sunshine Superman,Mel TormÃÂÃÂÃÂÃÂ©,spotify:track:5kgxQh6zSZW6yXbiPF7P0H
Yoo Hoo,Imperial Teen,spotify:track:5TFuoZmzM4BAQLgSYnwPqY
Twin Falls,Built To Spill,spotify:track:2YgYfrDOn9w6QwFGzNVJxB
Far Gone and Out,The Jesus and Mary Chain,spotify:track:2gbW00Jwpt8dlh8qHeoajW
Tears Run Rings - The La Magia Dance Mix,Marc Almond,spotify:track:6KhEV2PzPeI6eNXo5RBuS7
Vitamin,Incubus,spotify:track:2kHRcJgR1rzVTQjS7dERze
Night Owl Blues,Flamin' Groovies,spotify:track:1pFI3QgIrJ1CUuo8ge4HG3
I Want You,The Cassandra Complex,spotify:track:49ID3N2uhtx71v3bkijX5T
Terrorist,Heavens To Betsy,spotify:track:6ume7EqgVQPbZU99owNLVI
Good Vibrations,Marky Mark And The Funky Bunch,spotify:track:5hWdgGVcfTeLPAiHM6EZG9
Spin It,Sunbelt,spotify:track:6RbCDRzP5UaE4ZDUvqlq3E
(Is Anybody Going To) San Antone,Doug Sahm,spotify:track:6y6KPXg6Q3jbWycKzOxZb6
Can I Join Your Band,The Creation,spotify:track:7Ml6tHEPHnlkl7Uv8fNr3M
I'm Ready,Royal Trux,spotify:track:5yVMq7huSox5QNYYUG5Q2R
F Train,Rein Sanction,spotify:track:3sByym1s2Yv0RxZvElqcw6
Manchurian Beat,The Desmounts,spotify:track:11ERNGFopBYa1yBqYeB8Dp
Break Dance-Electric Boogie,West Street Mob,spotify:track:2D3fdtjehGnog2NlW12nBx
Step By Step - Stereo,Johnny Maestro,spotify:track:6YeFtNlsTd5YCXFLj0Ub3E
Heal Yourself And Move,Theo Parrish,spotify:track:5q71tXlqJa5PrNFLT6bBWM
Call It Love,Yello,spotify:track:05c24EcPf7bhNh24tATxsx
Ready For The 80's,Village People,spotify:track:3G26NbTxwnnhyhlIzAp1Wl
Honey To A Bee - Latin Rascals Mix,Tina B,spotify:track:049p5AweSEG4CFFeRzS4XL
The Gods Made Heavy Metal,Manowar,spotify:track:3sov9pR02rdD3Ssjcin6Nw
Viginia Reel Around the Fountain,The Halo Benders,spotify:track:111xrdwWuyf0rU5LM7sfwH
Engel,Rammstein,spotify:track:4L58FgCh0T0WNG0UIqxK4E
Comedown,Bush,spotify:track:3cNQr1CoiXnJoGg6wiMik1
Sweetest Thing - The Single Mix,U2,spotify:track:3jYaQBRTusFJHxYfaqEVDO
Every Time,Janet Jackson,spotify:track:5lgZax3wvO1oW3Bn0p9veJ
Jack the Ripper,Link Wray & The Wraymen,spotify:track:6O5Uy3OvKyUsZ5cqon3em1
Teach Me Tiger,April Stevens,spotify:track:2s34GpZj0iRc7njeDbY69B
What Do I Have To Do To Prove My Love To You,Marva Whitney,spotify:track:7FGcGH5aSh9jDtQ7znVICY
Ring of Fire,Johnny Cash,spotify:track:5nAXp1Vypbcsk9RLJCJLvO
Dark Secret,Matthew Sweet,spotify:track:2fdqlVnaZpdCY1xOl3W7YE
Brimful of Asha,Cornershop,spotify:track:63q6YV3Upkq5k3ZOu8tJ1A
Sorry Again,Velocity Girl,spotify:track:6RAYhzwQ1o459lRlZWVr1g
Auslander,Living Colour,spotify:track:0XtTvPRz4OMPITP8zM9jim
Why Go,Pearl Jam,spotify:track:337kipThk7s7nHJ8POg1jK
Silence Is Golden,The Tremeloes,spotify:track:0tY6WuVkmCth6YHl8xKrew
Birdhouse in Your Soul,They Might Be Giants,spotify:track:6pmuu4qSz2WrtGkBjUfyuz
The Ugly Truth,Matthew Sweet,spotify:track:2sJeZOKkPgN1fQfzPXzhWN
I Wanna Sex You Up - Single Mix,Color Me Badd,spotify:track:1kPBHRXyXdrtYfUfeRwBko
Sit Down,James,spotify:track:66IC0uXoVyYT5q3R27bbZy
Champion Nines,Unrest,spotify:track:3MN6dAHM3LDSDc5fFqz8XP
Civil War,Guns N' Roses,spotify:track:6i4Qi1mJxXjqNIL9HfJhRs
You Should Hear How She Talks About You,Melissa Manchester,spotify:track:4FDRce5rrUuAbsC5VKwSkz
Stalkin',Duane Eddy,spotify:track:6B8I1qFm81w2grBX30btLj
Genie in a Bottle,Christina Aguilera,spotify:track:6onLnWywmbSnXDFPVY1mM6
Diadems,Megadeth,spotify:track:7aYmVbHUMMi8Ahgop4RAKM
Brown Eyed Girl,Van Morrison,spotify:track:4myBMnNWZlgvVelYeTu55w
Happier,Jennifer Trynin,spotify:track:0bcxpQTvntY8cQgdsW6e8m
Steal My Sunshine,LEN,spotify:track:4agp6oHofabdUedr0B1krj
How Soon Is Now?,Love Spit Love,spotify:track:0DIDgniNQL9y96g0zj5uqL
Long Tall Sally,Little Richard,spotify:track:6n3HCYuumzxe00S1fBNbUk
L-O-V-E,Nat King Cole,spotify:track:4QxDOjgpYtQDxxbWPuEJOy
Jerk-Off - Live,TOOL,spotify:track:3jK6mKpZLZSIPZRNCYIm3Q
Hang On Sloopy,The Remains,spotify:track:1GvZMcvyvGwBq2h9KSy70d
Black Star,Yngwie Malmsteen,spotify:track:7dxZacYc50KtL4REJI3bxH
Moon River,Grant Green,spotify:track:3yTrVp4eam1h2yK9eFZDSL
Tragedy And Mystery,China Crisis,spotify:track:1LEOr5uGbxe62Ul8I9XHiC
The Record Keeps Spinning,Indeep,spotify:track:58yBMvyE9RG3XzuEAais6h
Tonight I Think I'm Gonna Go Downtown,Jimmie Dale Gilmore and the Flatlanders,spotify:track:0rFdpSL1zz0gtKtgISdmHR
