Take You Tonight,Ozark Mountain Daredevils
Take Your Time (Do It Right) Part 1,The S.O.S. Band
American Memories,Shamus M'Cool
Shy Boy (Don't It Make You Feel Good),Bananarama
Waterfall,Wendy And Lisa
It Hurts To Be In Love,Dan Hartman
More Than Just The Two Of Us,Sneaker
She's Only 20,Tami Show
Sidewalk Talk,Jellybean Featuring Catherine Buchanan
I Can't Face The Fact,Gina Go-Go
Leaving L.A.,Deliverance
I Need A Lover,John Cougar
Girls Can Get It,Dr. Hook
I Surrender,Arlan Day
Blue Monday 1988,New Order
"Live My Life (From The Film ""Hiding Out"")",Boy George
Without Your Love,Roger Daltrey
Winner Takes It All,Sammy Hagar
I'm Your Man,Barry Manilow
"Modern Woman (From ""Ruthless People"")",Billy Joel
Sharing The Love,Rufus With Chaka Khan
Dancin' In My Sleep,Secret Ties
The Super Bowl Shuffle,The Chicago Bears Shufflin' Crew
Dreamin',John Schneider
Hurts So Good,John Cougar
Tell Me If You Still Care,The S.O.S. Band
Somebody Send My Baby Home,Lenny LeBlanc
Keep It Tight,Single Bullet Theory
I Wish I Was Eighteen Again,George Burns
All Right Now,Pepsi & Shirlie
The NeverEnding Story,Limahl
Halleluiah Man,Love And Money
Mornin',Jarreau
Everyday I Write The Book,Elvis Costello And The Attractions
Anchorage,Michelle Shocked
Shine Shine,Barry Gibb
Under The Influence,Vanity
Lover's Lane,Georgio
Running,Chubby Checker
Baby I'm Hooked,ConFunkShun
Get Up And Go,Go-Go's
Cecilia,Times Two
"Mary, Mary",Run-D.M.C.
It's Getting Late,The Beach Boys
Running Back,Urgent
Smokin' In The Boys Room,Motley Crue
When I Looked At Him,Expose
"Twistin' The Night Away (From ""Innerspace"")",Rod Stewart
Someone To Love Me For Me,Lisa Lisa And Cult Jam Featuring Full Force
Don't Break My Heart,Romeo's Daughter
Half Moon Silver,Hotel
Black Stations/White Stations,M + M
Still Cruisin',The Beach Boys
Come As You Are,Peter Wolf
Fool For A Pretty Face (Hurt By Love),Humble Pie
I Don't Think That Man Should Sleep Alone,Ray Parker Jr.
The Rumour,Olivia Newton-John
French Kiss,Lil Louis
The Breaks (Part 1),Kurtis Blow
Angel In My Pocket,One To One
Follow You,Glen Burtnick
The Dream,Irene Cara
Careless Whisper,Wham! Featuring George Michael
That's Life,David Lee Roth
I'm Alive,Gamma
Crumblin' Down,John Cougar Mellencamp
Whisper To A Scream (Birds Fly),Icicle Works
Lights Out,Peter Wolf
The Authority Song,John Cougar Mellencamp
Want You For My Girlfriend,4 By Four
(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,Elton John
1-2-3,Gloria Estefan & Miami Sound Machine
Jane's Getting Serious,Jon Astley
Just Got Lucky,Joboxers
Love Me Again,The John Hall Band
I Wanna Be Loved,House Of Lords
Amnesia,Shalamar
"Yeah, Yeah, Yeah",Judson Spence
"Wind Beneath My Wings (From ""Beaches"")",Bette Midler
Don't Let Me In,Sneaker
Love's Got A Line On You,Scandal Featuring Patty Smyth
Mistake No. 3,Culture Club
Oh Julie,Barry Manilow
You're The Only Love,Paul Hyde & Payolas
Right Here And Now,Bill Medley
"Walk Like A Man (From ""A Fine Mess"")",Mary Jane Girls
Say Hello To Ronnie,Janey Street
Silent Running (On Dangerous Ground),Mike + The Mechanics
All Our Tomorrows,Eddie Schwartz
8th Wonder,Sugarhill Gang
Gotta Give A Little Love (Ten Years Later),Timmy Thomas
Turn Off The Lights,Lonzo And World Class Wreckin Kru
Satellite,Hooters
The Best Man In The World,Ann Wilson
"Birthday Suit (From ""Sing"")",Johnny Kemp
Dedicated To The One I Love,Bernadette Peters
Kiss,The Art Of Noise Featuring Tom Jones
Just To Satisfy You,Waylon & Willie
I Eat Cannibals,Total Coelo
Second Nature,Dan Hartman
Fly Away,Stevie Woods
The Ghost In You,Psychedelic Furs
Doctorin' The Tardis,The Timelords
Look Out Any Window,Bruce Hornsby & The Range
Who'll Be The Fool Tonight,Larsen-Feiten Band
I Still Have Dreams,Richie Furay
Certain Things Are Likely,K.T.P.
Loveline,Dr. Hook
Happy Man,Greg Kihn Band
Loving You With My Eyes,Starland Vocal Band
Long And Lasting Love (Once In A Lifetime),Glenn Medeiros
All Night Long,Joe Walsh
Legal Tender,The B-52s
Rev It Up,Newcity Rockers
All The Right Moves,Jennifer Warnes/Chris Thompson
Too Young To Fall In Love,Motley Crue
Dancing Under A Latin Moon,Candi
Ai No Corrida (I-No-Ko-ree-da),Quincy Jones
I'm Your Superman,All Sports Band
Can't Let Go,Stephen Stills
Great Gosh A'mighty (Down & Out In Bev. Hills Theme),Little Richard
Don't You Know What Love Is,Touch
Shotgun Rider,Joe Sun
Walk Away Renee,Southside Johnny & The Jukes
Day By Day,Hooters
Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon
Ready For Love,Silverado
Welcome To The Pleasure Dome,Frankie Goes To Hollywood
Beatstreet,Grand Master Melle Mel And The Furious Five With Mr Ness & Cowboy
Le Bel Age (The Best Years),Pat Benatar
Bon Bon Vie (Gimme The Good Life),T.S. Monk
Black Leather,Kings Of The Sun
I Wanna Hear It From Your Lips,Eric Carmen
That's Freedom,Tom Kimmel
The Look Of Love (Part One),ABC
Spring Love (Come Back To Me),Stevie B
Soul City,Partland Brothers
South Central Rain (I'm Sorry),R.E.M.
Another Brick In The Wall (Part II),Pink Floyd
Don't Girls Get Lonely,Glenn Shorrock
If I'd Been The One,Thirty Eight Special
Baby Love,Regina
Set The Night On Fire,Oak
Moonlight On Water,Kevin Raleigh
Shotgun Rider,Delbert McClinton
This Time,John Cougar
Hands Across America,Voices Of America
Swing The Mood,Jive Bunny & The Mastermixers
500 Miles,Hooters
Victory Line,Limited Warranty
Downtown,One 2 Many
"Hungry Eyes (From ""Dirty Dancing"")",Eric Carmen
I Heard It Through The Grapevine (Part 1),Roger
The Blue Side,Crystal Gayle
Que Te Quiero,Katrina And The Waves
"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin
We Are The World,USA For Africa
Edge Of Seventeen (Just Like The White Winged Dove),Stevie Nicks
Joy And Pain,Rob Base & D.J. E-Z Rock
Johnny B,Hooters
Papa Was A Rollin' Stone,Wolf
That's Love,Jim Capaldi
Roam,The B-52s
(Come On) Shout,Alex Brown
I'm In Love,Evelyn King
If You Should Sail,Nielsen/Pearson
"Kokomo (From""Cocktail"" )",The Beach Boys
Strangers In A Strange World,Jenny Burton & Patrick Jude
She's Fly,Tony Terry
Where Are You Now?,Jimmy Harnen With Synch
Reach Out,Giorgio Moroder (Featuring Paul Engeman)
Gypsy Spirit,Pendulum
No Time To Lose,The Tarney/Spencer Band
All I Need Is A Miracle,Mike + The Mechanics
Dig The Gold,Joyce Cobb
"Yes (From The Motion Picture ""Dirty Dancing"")",Merry Clayton
The Real Thing,Jellybean Featuring Steven Dante
What's She Got,Liquid Gold
Licence To Chill,Billy Ocean
"Girls, Girls, Girls",Motley Crue
Shy Boys,Ana
"Baby, What About You",Crystal Gayle
Too Good To Turn Back Now,Rick Bowles
Screams Of Passion,The Family
Baby Come Back,Billy Rankin
(Ghost) Riders In The Sky,Outlaws
You've Lost That Lovin' Feeling,Daryl Hall John Oates
Love My Way,Psychedelic Furs
Tragedy,John Hunter
Invisible Hands,Kim Carnes
If You Leave Me Now,Jaya
Missed Opportunity,Daryl Hall John Oates
Ronnies Rapp,Ron And The D.C. Crew
Am I Forgiven,Isle Of Man
Funkytown,Pseudo Echo
What You Don't Know,Expose
Unchained Melody,Heart
The Blues,Randy Newman & Paul Simon
"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites
Somebody Like You,Thirty Eight Special
Tulsa Time/Cocaine,Eric Clapton And His Band
All I Have To Do Is Dream,Andy Gibb & Victoria Principal
(Call Me) When The Spirit Moves You,Touch
Injured In The Game of Love,Donnie Iris
Modern Day Delilah,Van Stephenson
Sayin' Sorry (Don't Make It Right),Denise Lopez
I Can't Stop The Feelin',Pure Prairie League
"Back To Paradise (From ""Revenge Of The Nerds II"")",Thirty Eight Special
"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel
Never Thought (That I Could Love),Dan Hill
Put Away Your Love,Alessi
Tell Me Tomorrow - Part I,Smokey Robinson
You're Not Alone,Chicago
"I Heard A Rumour (From ""Disorderlies"")",Bananarama
My Love,Julio Iglesias Featuring Stevie Wonder
Lover Boy,Billy Ocean
I Couldn't Say No,Robert Ellis Orral With Carlene Carter
Rock & Roll Strategy,Thirty Eight Special
Out Of Touch,Daryl Hall John Oates
Please Don't Go,KC And The Sunshine Band
Small Town Boy,Bronski Beat
"Century's End (From ""Bright Lights, Big City"")",Donald Fagen
Never Enough,Patty Smyth
Me Myself And I,De La Soul
First...Be A Woman,Lenore O'malley
Medley II,Stars On 45
"Where Everybody Knows Your Name (The Theme From ""Cheers"")",Gary Portnoy
Every Love Song,Greg Kihn Band
Breakdance,Irene Cara
"I Want Your Sex (From ""Beverly Hills Cop II"")",George Michael
Never Gonna Let You Go,Sergio Mendes
Love Never Fails,Greg Kihn Band
If You Feel It,Denise Lopez
Spies Like Us,Paul McCartney
Can't Get Started,Peter Wolf
All Of You,Julio Iglesias & Diana Ross
Is That It?,Katrina And The Waves
A Little Bit of Heaven,Natalie Cole
Should I Love You,Cee Farrow
We Got The Beat,Go-Go's
Killin' Time,Fred Knoblock & Susan Anton
Into My Love,Greg Guidry
Say It Again,Jermaine Stewart
Make A Little Magic,The Dirt Band
High On Your Love,Debbie Jacobs
Whiter Shade Of Pale,"Hagar, Schon, Aaronson, Shrieve"
Bongo Bongo,Steve Miller
I Cry Just A Little Bit,Shakin' Stevens
Dreaming,Cliff Richard
Cool (Part 1),The Time
One More Night,Streek
Don't Know Much,Bill Medley
Escalator Of Life,Robert Hazard
Realistic,Shirley Lewis
Terms Of Endearment,Michael Gore
Spend The Night In Love,The 4 Seasons
Why Me?,Irene Cara
Count On Me,Gerard McMahon
Straight From The Heart (Into Your Life),Coyote Sisters
Ewok Celebration,Meco
Each Word's A Beat Of My Heart,Mink De Ville
All The Love In The World,The Outfield
Seasons Change,Expose
Make My Day,T.G. Sheppard With Clint Eastwood
My Heart Can't Tell You No,Rod Stewart
Proud,The Joe Chemay Band
It's All Right (Baby's Coming Back),Eurythmics
Don't Say Goodnight (It's Time For Love) (Parts 1 & 2),The Isley Brothers
Voice On The Radio,Conductor
Love Train,Holly Johnson
It's Now Or Never,John Schneider
Mutual Surrender (What A Wonderful World),Bourgeois Tagg
Come Out Fighting,Easterhouse
Hot Hot Hot,Buster Poindexter & His Banshees Of Blue
You're Only Lonely,J.D. Souther
A Chance For Heaven,Christopher Cross
You Be Illin',Run-D.M.C.
Principal's Office,Young M.C.
Cry,Waterfront
Forever Yours,Tony Terry
America,Prince And The Revolution
Jackie,Blue Zone U.K.
(I Know) I'm Losing You,Uptown
Everything Your Heart Desires,Daryl Hall John Oates
Got A New Love,Good Question
Trouble In Paradise,Jarreau
Breakin'...there's No Stopping Us,Ollie And Jerry
Sex Shooter,Apollonia 6
Love Has Finally Come At Last,Bobby Womack & Patti LaBelle
Possession Obsession,Daryl Hall John Oates
Could I Be Dreaming,The Pointer Sisters
Dance Wit' Me - Part 1,Rick James
What's Going On,Cyndi Lauper
You Make My Heart Beat Faster,Kim Carnes
Rock It,"Lipps, Inc."
Why Me?,Planet P
Natural Love,Petula Clark
That's The Way,Katrina And The Waves
I'm The One,Roberta Flack
Let's Dance,Chris Rea
So You Ran,Orion The Hunter
Dancin' In The Streets,Teri DeSario With K.C.
Give It Up,The Steve Miller Band
Hooked On Classics,Royal Philharmonic Orchestra
"Batdance (From ""Batman"")",Prince
That's What Friends Are For,Dionne & Friends
I Remember Holding You,Boys Club
I Love Women,Jim Hurt
Who Shot J.R.?,Gary Burbank With Band McNally
Shoppin' From A To Z,Toni Basil
Don't Look Any Further,The Kane Gang
Just Be Good To Me,The S.O.S. Band
The Curly Shuffle,Jump 'n The Saddle
All Of Me For All Of You,9.9
Gimme Some Lovin',Blues Brothers
Give It Up,KC
Don't Say No,Billy Burnette
One Simple Thing,Stabilizers
Cleanin' Up The Town,Bus Boys
Yes Or No,Go-Go's
It's You,Bob Seger
Desire,Rockets
I.g.y. (what A Beautiful World),Donald Fagen
Sincerely Yours,Sweet Sensation (With Romeo J.D.)
Some Things Are Better Left Unsaid,Daryl Hall John Oates
The Beatles' Movie Medley,The Beatles
Friends,Jody Watley With Eric B. & Rakim
Back Where You Belong,Thirty Eight Special
Let Me Be The One,Expose
Baby Makes Her Blue Jeans Talk,Dr. Hook
Raspberry Beret,Prince And The Revolution
If Anybody Had A Heart,John Waite
Route 66/Behind The Wheel,Depeche Mode
Super Freak (Part I),Rick James
I Will Survive,SaFire
Bust A Move,Young M.C.
Crazy World,Big Trouble
Funkytown,"Lipps, Inc."
"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald
Olympia,Sergio Mendes
You And Me,Rockie Robbins
Wipeout,Fat Boys & The Beach Boys
Rock'N'roll To The Rescue,The Beach Boys
Peek-A-Boo,Siouxsie & The Banshees
Sex Crime (Nineteen Eighty-Four),Eurythmics
I Do'wanna Know,REO Speedwagon
Breaking Up Is Hard On You,The American Comedy Network
Rapper's Delight,Sugarhill Gang
Move Your Boogie Body,Bar-Kays
"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison
Into You,Giant Steps
Landlord,Gladys Knight And The Pips
Never Tell An Angel (When Your Heart's On Fire),The Stompers
Dangerous,Natalie Cole
"Baby, I Love Your Way/Freebird Medley",Will To Power
Late At Night,England Dan Seals
More Bounce To The Ounce Part I,Zapp
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Bonnie Pointer
Home Sweet Home,Motley Crue
You've Got Another Thing Comin',Judas Priest
Shooting Shark,Blue Oyster Cult
The Theme From Hill Street Blues,Mike Post featuring Larry Carlton
Obscene Phone Caller,Rockwell
What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?),The Star Wars Intergalactic Droid Choir & Chorale
Coming To America,The System
Hold On,Donny Osmond
Real Love,The Cretones
"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera
Look My Way,The Vels
Really Wanna Know You,Gary Wright
You And I,Eddie Rabbitt With Crystal Gayle
Wkrp In Cincinnati,Steve Carlisle
Darlin',Yipes!!
Boogie Down,Jarreau
Love Song,The Cure
Can't Help Falling In Love,Corey Hart
I Have The Skill,Sherbs
Smiling Islands,Robbie Patton
Turn To You,Go-Go's
She Did It,Michael Damian
Walk This Way,Run-D.M.C.
Hooked On Big Bands,The Frank Barber Orch.
Too Tight,ConFunkShun
State Of The Union,Industry
"Bounce, Rock, Skate, Roll Pt. 1",Vaughan Mason And Crew
Electric Avenue,Eddy Grant
Medley: Love Songs Are Back Again,Band Of Gold
I'll Be Around,What Is This
Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince
Don't Stop,Jeffrey Osborne
Desire,Andy Gibb
Theme From Doctor Detroit,Devo
Dr. Feelgood,Motley Crue
Light Of Day,The Barbusters (Joan Jett And The Blackhearts)
"Cross My Broken Heart (From ""Beverly Hills Cop II"")",The Jets
Who Were You Thinkin' Of,The Doolittle Band
"Rock On (From ""Dream A Little Dream"")",Michael Damian
Hand To Hold On To,John Cougar
So Much For Love,The Venetians
Did It In A Minute,Daryl Hall John Oates
Do It Again/Billie Jean,Club House
Once A Night,Jackie English
I Only Want To Be With You,The Tourists
Say Say Say,Paul McCartney And Michael Jackson
Flash's Theme Aka Flash,Queen
Put It In A Magazine,Sonny Charles
I'm Through With Love,Eric Carmen
Fire In The Sky,The Dirt Band
Come Go With Me,Expose
Strange But True,Times Two
I Can Take Care Of Myself,Billy & The Beaters
American Dream,Simon F
Cover Of Love,Michael Damian
Fright Night,The J. Geils Band
Rainbow's End,Sergio Mendes
"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora
The Royal Mile (Sweet Darlin'),Gerry Rafferty
Small Paradise,John Cougar
Do You Love Me,Andy Fraser
"If You Asked Me To (From ""Licence To Kill"")",Patti LaBelle
Only The Lonely (Have A Reason To Be Sad),La Flavour
General Hospi-tale,The Afternoon Delights
Still Taking Chances,Michael Murphey
One On One,Daryl Hall John Oates
You've Got A Good Love Coming,Van Stephenson
Gimme Your Good Lovin',Diving For Pearls
Through The Storm,Aretha Franklin & Elton John
Where Do The Children Go,Hooters
Good Morning Girl/stay Awhile,Journey
Why Not Me,Fred Knoblock
Put This Love To The Test,Jon Astley
La-Di-Da,Sad Cafe
Memories Of Days Gone By,Fred Parris & The Five Satins
If It Ain't One Thing...It's Another,"Richard ""Dimples"" Fields"
Burnin' For You,Blue Oyster Cult
I'll Drink To You,Duke Jupiter
Tell Me Why,Expose
Jack & Diane,John Cougar
Cry,Godley & Creme
If I Could Get You (into my Life),Gene Cotton
Just The Way You Like It,The S.O.S. Band
Love Again,John Denver & Sylvie Vartan
Love Light,Yutaka
Murphy's Law,Cheri
Vacation,Go-Go's
Four In The Morning (I Can't Take Anymore),Night Ranger
One Sunny Day (From Quicksilver),"Ray Parker,Jr. & Helen Terry"
"Iko Iko (From ""Rain Man"")",The Belle Stars
Don't Cry For Me Argentina,Festival
I'm Not Your Man,Tommy Conwell And The Young Rumblers
Welcome To Heartlight,Kenny Loggins
Eat My Shorts,Rick Dees
Downtown Life,Daryl Hall John Oates
Private Idaho,The B-52s
Just Can't Win 'em All,Stevie Woods
One Life To Live,Wayne Massey
Pump Up The Jam,Technotronic Featuring Felly
The Only Flame In Town,Elvis Costello & The Atrractions
This Time,Kiara (Duet With Shanice Wilson)
Spirit In The Sky,Doctor And The Medics
Love Overboard,Gladys Knight And The Pips
I Got You,Split Enz
Let Me Go,Ray Parker Jr.
Rainbow Connection,Kermit (Jim Henson)
The Last Safe Place On Earth,Le Roux
Theme From Dynasty,Bill Conti
The Clapping Song,Pia Zadora
Let Go,Sharon Bryant
Bread And Butter,Robert John
Break-A-Way,Tracey Ullman
Concealed Weapons,The J. Geils Band
"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry
The Living Years,Mike + The Mechanics
Wasn't That A Party,The Rovers
Orinoco Flow (Sail Away),Enya
Where's Your Angel?,Lani Hall
"Earth Angel (From ""The Karate Kid Part II"")",New Edition
Us And Love (We Go Together),Kenny Nolan
Method Of Modern Love,Daryl Hall John Oates
Puss N' Boots/These Boots (Are Made For Walkin'),Kon Kan
Don't Stop Me Baby (I'm On Fire),The Boys Band
Can't Stop,Rick James
Wood Beez (Pray Like Aretha Franklin),Scritti Politti
An American Dream,The Dirt Band
Heavy Metal (Takin' A Ride),Don Felder
Apache,Sugarhill Gang
Hold On,Badfinger
I Don't Want To Be Lonely,Dana Valery
Brass In Pocket (I'm Special),Pretenders
Voice Of Freedom,Jim Kirk And The Tm Singers
The Finest,The S.O.S. Band
Take Away,Big Ric
Tied Up,Olivia Newton-John
Everlasting Love,Rex Smith/Rachel Sweet
"Shakedown (From ""Beverly Hills Cop II"")",Bob Seger
Take Me Now,David Gates
Jamie,Ray Parker Jr.
Second Chance,Thirty Eight Special
Flashes,Tiggi Clay
"Be There (From ""Beverly Hills Cop II"")",The Pointer Sisters
Motortown,The Kane Gang
Only A Lonely Heart Sees,Felix Cavaliere
We Were Meant To Be Lovers,Photoglo
Little Walter,Tony Toni Tone
Pretty Mess,Vanity
What The Big Girls Do,Van Stephenson
Looks That Kill,Motley Crue
The Sun Ain't Gonna Shine Anymore,Nielsen/Pearson
Fade Away,Loz Netto
Nobody Said It Was Easy (Lookin' For The Lights),Le Roux
Lover Girl,Teena Marie
He's A Pretender,High Inergy
"Going Back To Cali (From ""Less Than Zero"")",LL Cool J
The Rain,Oran 'Juice' Jones
Our Lips Are Sealed,Go-Go's
Bouncing Off The Wall,Matthew Wilder
Nature Of Love,Waterfront
Wind Beneath My Wings,Lou Rawls
It's For You,Player
Thinking Of You,SaFire
A Nightmare On My Street,D.J. Jazzy Jeff & The Fresh Prince
What's Forever For,Michael Murphey
Can't Shake Loose,Agnetha Faltskog
Love Shack,The B-52s
Like No Other Night,Thirty Eight Special
Are You Serious,Tyrone Davis
Cry Like A Baby,Kim Carnes
The Breakup Song (They Don't Write 'Em),Greg Kihn Band
What's New,Linda Ronstadt & The Nelson Riddle Orchestra
Kickstart My Heart,Motley Crue
Without You,Peabo Bryson & Regina Belle
Do You Want Crying,Katrina And The Waves
What Kind Of Fool,Barbra Streisand & Barry Gibb
The Woman In Me,Crystal Gayle
Standing On The Top-Part 1,The Temptations Featuring Rick James
Who's Making Love,Blues Brothers
Stars on 45 III,Stars On
Blame It On Love,Smokey Robinson & Barbara Mitchell
Right And Hype,Abstrac'
Theme From Magnum P.i.,Mike Post
Free Me,Roger Daltrey
Point Of No Return,Expose
Get It,Stevie Wonder & Michael Jackson
Young Blood,Bruce Willis
Wait For Me,Daryl Hall John Oates
Right Away,Hawks
Little Lady,Duke Jupiter
Sexappeal,Georgio
Head Over Heels,Go-Go's
Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince
Don't Do Me,Randy Bell
You're Looking Like Love To Me,Peabo Bryson & Roberta Flack
The Other Woman,Ray Parker Jr.
Ship Of Fools (Save Me From Tomorrow),World Party
Steal The Night,Stevie Woods
Taken In,Mike + The Mechanics
Family Man,Daryl Hall John Oates
Daddy's Home,Cliff Richard
Little Bit Of Love,Dwight Twilley
Walking On Sunshine,Katrina And The Waves
Themes From E.T. (The Extra-Terrestrial),Walter Murphy
Love Come Down,Evelyn King
"Good Times (From ""The Lost Boys"")",INXS & Jimmy Barnes
Pretty In Pink,Psychedelic Furs
I've Been Waiting For You All Of My Life,Paul Anka
If I Were You,Lulu
You Put The Beat In My Heart,Eddie Rabbitt
Go For It,Kim Wilde
"Da'Butt (From The ""School Daze"" Soundtrack)",E.U.
All You Zombies,Hooters
Fools Like Me,Lorenzo Lamas
Train In Vain (Stand By Me),The Clash
Circle Of Love,The Steve Miller Band
Hole In My Heart (All The Way To China),Cyndi Lauper
Dirty Water,Rock And Hyde
Take It Easy,Andy Taylor
Black Kisses Never Make You Blue,Curtie & The Boom Box
Owwww!,Chunky A
Livin' In Desperate Times,Olivia Newton-John
What If (I Said I Love You),Unipop
Remember The Night,The Motels
Stargazer,Peter Brown
Bad Boy,Ray Parker Jr.
Comin' Down Tonight,Thirty Eight Special
Make Believe It's Your First Time,Bobby Vinton
Your Imagination,Daryl Hall John Oates
How Can I Live Without Her,Christopher Atkins
Back To The 60's,Tight Fit
School's Out,Krokus
Cuddly Toy (Feel For Me),Roachford
Betcha She Don't Love You,Evelyn King
"So Far So Good (From ""About Last Night"")",Sheena Easton
